id,name,store_revenue,store_size,temp,variety_score,quality_range,shop_area,city_tier,availability,discounts,weekday_sales,weekend_sales,total_sales,location
9340,Store_9339,67731.1,Small,Low,3,3,1334.79,2,Offline,75,4591.68,433.18,17445.7,Outskirts
9341,Store_9340,46427.7,Mid,High,6,9,1433.52,3,Online,81,1728.52,4040.18,7971.67,Downtown
9342,Store_9341,90080.7,Mid,Mid,2,0,734.46,3,Offline,41,5122.37,3232.37,4271.52,Downtown
9343,Store_9342,82669.0,Mid,Mid,5,6,654.07,3,Online,100,496.37,2317.93,3449.5,Downtown
9344,Store_9343,22686.1,Small,Low,5,10,774.25,3,Online,8,3791.17,6082.68,16091.1,Downtown
9345,Store_9344,90297.8,Small,High,4,9,1839.49,1,Offline,40,4634.09,1036.3,3266.39,Downtown
9346,Store_9345,16296.7,Mid,Mid,6,0,957.27,1,Online,11,6664.76,9637.75,10853.7,Downtown
9347,Store_9346,5844.07,Large,High,0,10,1237.92,1,Online,57,1307.97,9016.32,11297.1,Downtown
9348,Store_9347,59025.6,Mid,Low,0,9,255.05,3,Online,37,2183.59,9329.13,3981.73,Downtown
9349,Store_9348,30886.0,Mid,Mid,1,5,667.3,3,Offline,43,5484.71,4457.85,11037.2,Downtown
9350,Store_9349,3188.84,Large,High,4,4,1579.69,2,Offline,69,6533.55,1897.53,12129.5,Outskirts
9351,Store_9350,6293.72,Small,Mid,6,10,1770.0,2,Online,66,1148.94,5715.77,14144.8,Downtown
9352,Store_9351,81015.2,Mid,Mid,4,1,1265.0,2,Online,36,755.5,2560.59,5336.95,Outskirts
9353,Store_9352,78640.8,Small,Mid,9,7,1608.68,3,Online,10,3417.89,3677.26,17264.0,Outskirts
9354,Store_9353,28003.2,Large,Low,3,9,1105.19,1,Offline,26,2360.58,3701.57,7251.97,Outskirts
9355,Store_9354,71771.9,Small,Mid,8,10,1055.17,3,Online,78,2640.4,9603.88,3177.63,Outskirts
9356,Store_9355,50739.6,Mid,Mid,7,9,330.25,1,Online,8,4977.22,2272.99,10680.8,Outskirts
9357,Store_9356,37456.0,Mid,Mid,4,7,1709.49,2,Online,82,5919.3,4839.6,13521.8,Downtown
9358,Store_9357,28953.4,Large,Mid,7,10,131.13,1,Online,43,927.55,1331.63,8658.21,Outskirts
9359,Store_9358,6864.04,Large,Mid,0,6,1275.64,2,Online,81,7166.61,1562.36,11484.8,Downtown
9360,Store_9359,98223.9,Small,Mid,9,0,1561.67,2,Offline,10,1533.2,4103.51,13197.3,Downtown
9361,Store_9360,14750.6,Small,Low,2,9,1397.56,3,Offline,25,4674.93,5626.17,7658.01,Downtown
9362,Store_9361,60508.5,Mid,Low,10,3,1467.2,3,Online,77,3876.95,6057.68,13872.3,Downtown
9363,Store_9362,40604.1,Small,High,5,3,759.62,3,Offline,17,7871.02,4223.49,11255.7,Downtown
9364,Store_9363,64638.0,Large,High,4,8,1205.52,3,Offline,27,3688.38,9921.71,12695.5,Outskirts
9365,Store_9364,46930.5,Mid,High,2,9,1339.46,3,Online,2,8688.28,2835.18,8560.93,Downtown
9366,Store_9365,76305.0,Large,Mid,1,2,1513.95,1,Offline,85,8957.21,9490.29,5208.12,Outskirts
9367,Store_9366,96248.1,Mid,Mid,7,10,1539.03,3,Online,46,5857.05,5413.66,10342.0,Downtown
9368,Store_9367,79296.6,Small,Low,10,8,501.67,3,Online,55,2300.48,4700.6,15507.5,Outskirts
9369,Store_9368,72078.7,Small,High,6,10,210.17,2,Offline,51,6657.67,7734.94,9105.19,Downtown
9370,Store_9369,64525.4,Large,Mid,5,7,1379.46,2,Online,66,207.31,851.32,8654.0,Outskirts
9371,Store_9370,95056.1,Small,Mid,7,7,758.53,3,Online,85,981.63,8957.04,5670.64,Outskirts
9372,Store_9371,53633.0,Small,High,9,5,105.59,2,Offline,16,1802.45,3749.93,8704.01,Downtown
9373,Store_9372,78231.3,Mid,High,9,2,1310.21,2,Online,36,7823.29,8095.69,7764.29,Outskirts
9374,Store_9373,98976.8,Small,Low,3,0,407.24,3,Online,5,7806.3,7345.98,7628.12,Outskirts
9375,Store_9374,51112.9,Small,High,3,5,770.22,2,Offline,62,1985.86,933.03,18446.3,Outskirts
9376,Store_9375,13396.5,Mid,Low,1,4,1274.92,3,Offline,89,2520.66,5636.04,7101.11,Downtown
9377,Store_9376,3509.54,Small,Mid,4,10,1352.46,2,Online,20,7412.73,934.65,9906.52,Outskirts
9378,Store_9377,96455.2,Small,Mid,9,7,1592.26,3,Online,47,2896.02,146.82,10535.8,Downtown
9379,Store_9378,44839.5,Mid,Mid,5,1,416.73,2,Offline,40,7300.46,4397.68,16329.0,Outskirts
9380,Store_9379,27184.2,Mid,Mid,4,2,81.54,2,Offline,27,7109.7,7215.76,6750.93,Downtown
9381,Store_9380,18816.0,Small,High,5,4,837.53,3,Online,99,5699.51,8814.16,15891.2,Outskirts
9382,Store_9381,81319.7,Small,High,10,2,548.17,2,Online,42,594.2,9867.01,17413.6,Outskirts
9383,Store_9382,28594.6,Small,Mid,7,0,1850.11,2,Online,65,3589.48,8164.6,6633.59,Outskirts
9384,Store_9383,72198.8,Small,Mid,7,1,1238.96,2,Online,73,6841.72,2198.19,4800.22,Outskirts
9385,Store_9384,60701.9,Mid,High,0,0,507.8,3,Online,45,3988.34,6104.95,13143.5,Downtown
9386,Store_9385,15471.1,Large,Mid,1,8,1051.83,1,Online,95,8519.76,4292.61,11344.9,Outskirts
9387,Store_9386,82470.2,Mid,High,1,9,58.83,2,Offline,38,8890.53,2892.61,16370.8,Outskirts
9388,Store_9387,31745.1,Large,High,3,5,1174.2,2,Online,98,1834.63,9579.58,7125.37,Outskirts
9389,Store_9388,69794.5,Small,Low,5,8,813.04,2,Offline,13,3518.53,3177.83,11867.8,Downtown
9390,Store_9389,74504.5,Mid,Mid,2,7,1722.19,1,Online,51,9791.98,3637.51,10357.1,Outskirts
9391,Store_9390,14271.2,Large,Mid,9,0,1595.87,3,Offline,42,4590.97,9929.44,6557.26,Outskirts
9392,Store_9391,80121.1,Large,High,6,9,944.37,3,Online,68,2567.78,2059.25,8679.73,Outskirts
9393,Store_9392,90164.0,Mid,High,9,8,56.0,3,Online,17,4885.55,8901.31,13095.3,Downtown
9394,Store_9393,84520.7,Mid,Mid,10,5,1301.07,3,Offline,64,1865.25,9891.7,5101.3,Outskirts
9395,Store_9394,71076.4,Large,High,8,7,265.66,2,Online,59,6128.44,2715.23,11799.3,Downtown
9396,Store_9395,50242.0,Mid,Mid,7,8,1885.89,1,Offline,68,2543.78,1944.54,6014.53,Outskirts
9397,Store_9396,85394.2,Small,Mid,3,4,264.96,2,Online,77,7555.8,4799.17,2773.41,Outskirts
9398,Store_9397,50608.3,Mid,Low,4,1,545.4,3,Offline,6,3617.82,6014.35,17366.7,Outskirts
9399,Store_9398,7898.62,Mid,Mid,4,7,1856.29,3,Offline,30,4911.93,5286.1,4109.86,Downtown
9400,Store_9399,73134.4,Large,Mid,6,6,585.67,2,Offline,79,9832.56,5501.41,10451.9,Downtown
9401,Store_9400,96953.8,Small,Low,5,2,1462.9,3,Online,15,3428.07,2163.71,5914.96,Downtown
9402,Store_9401,45582.2,Large,Low,6,5,1947.85,1,Online,78,9853.76,5948.75,12248.8,Outskirts
9403,Store_9402,84204.7,Large,Low,4,2,76.02,1,Online,40,6417.69,9783.54,19237.1,Downtown
9404,Store_9403,19251.4,Large,Mid,9,2,1526.36,3,Offline,42,646.62,335.16,16510.2,Downtown
9405,Store_9404,97936.2,Small,Mid,10,9,818.17,2,Online,37,4002.56,8574.25,10258.6,Outskirts
9406,Store_9405,75375.5,Mid,Mid,3,6,1977.93,1,Offline,65,7670.62,8820.62,10285.7,Outskirts
9407,Store_9406,34087.7,Small,Low,8,3,342.03,3,Offline,30,5203.02,6841.49,11165.9,Downtown
9408,Store_9407,61086.1,Small,Low,4,0,1933.94,3,Offline,50,6142.22,5557.2,18984.3,Outskirts
9409,Store_9408,51601.3,Small,High,7,6,1998.81,1,Offline,38,9211.55,4630.65,8019.75,Downtown
9410,Store_9409,87456.2,Small,Low,6,5,952.55,3,Online,88,306.83,4899.35,7259.42,Downtown
9411,Store_9410,32862.8,Large,Mid,7,9,725.01,1,Offline,29,1986.31,922.27,18147.8,Outskirts
9412,Store_9411,67114.5,Large,Mid,8,7,470.68,1,Online,19,6357.81,5733.13,9954.02,Outskirts
9413,Store_9412,57757.0,Mid,Low,6,0,919.14,1,Online,94,2137.46,2400.04,5826.85,Outskirts
9414,Store_9413,37410.1,Large,Mid,5,3,566.94,1,Offline,30,9390.51,7847.76,2560.44,Outskirts
9415,Store_9414,63400.4,Large,High,7,9,1066.95,3,Offline,100,1808.67,8681.5,13044.4,Downtown
9416,Store_9415,34622.9,Mid,Low,3,0,438.14,3,Online,42,3207.1,3043.08,13835.2,Downtown
9417,Store_9416,14933.7,Small,Low,6,2,698.25,1,Online,68,2410.64,1510.23,6584.69,Outskirts
9418,Store_9417,74516.1,Small,Mid,1,6,1016.64,3,Offline,45,5577.21,4281.73,14517.0,Downtown
9419,Store_9418,9244.27,Mid,Mid,4,9,746.99,1,Online,16,9923.73,4778.77,9099.55,Outskirts
9420,Store_9419,49524.0,Small,High,9,9,1298.3,3,Offline,100,1002.67,4835.27,2904.19,Outskirts
9421,Store_9420,64638.4,Large,Low,8,10,1485.04,3,Online,43,2344.29,8448.23,7005.03,Outskirts
9422,Store_9421,29040.3,Mid,Low,9,7,1783.37,2,Online,20,2176.89,4351.94,8318.41,Downtown
9423,Store_9422,87306.4,Large,Mid,9,8,656.45,1,Offline,60,5825.58,970.23,9735.87,Outskirts
9424,Store_9423,13353.4,Small,Low,10,7,1057.53,2,Online,19,4784.95,7884.37,7248.86,Outskirts
9425,Store_9424,72962.2,Small,Low,3,6,382.14,3,Online,38,1553.42,6065.93,6418.34,Downtown
9426,Store_9425,63375.3,Mid,Mid,7,4,1879.12,2,Offline,4,4103.93,8899.13,7305.65,Downtown
9427,Store_9426,26222.4,Small,Mid,4,5,769.6,1,Online,39,5468.44,5508.13,9987.44,Outskirts
9428,Store_9427,88174.4,Small,Mid,8,0,1719.1,1,Online,73,9016.92,3336.15,16171.5,Downtown
9429,Store_9428,99632.6,Small,Mid,2,7,1088.79,3,Offline,29,8533.52,3775.0,7021.86,Outskirts
9430,Store_9429,5252.46,Small,Low,3,7,738.21,3,Offline,64,8087.77,1393.53,10145.4,Outskirts
9431,Store_9430,49379.4,Mid,Mid,8,6,1557.42,1,Online,93,5525.41,9637.85,11564.6,Outskirts
9432,Store_9431,85388.8,Small,Mid,3,1,1365.46,3,Offline,90,2369.79,4594.6,11397.9,Downtown
9433,Store_9432,34995.4,Mid,Mid,8,9,320.13,3,Offline,86,5974.15,3899.39,6948.89,Outskirts
9434,Store_9433,86187.3,Mid,Low,0,0,1862.98,2,Online,97,3791.45,9812.11,17780.9,Downtown
9435,Store_9434,96897.2,Small,Mid,8,1,939.42,3,Offline,53,9256.04,341.69,10217.0,Outskirts
9436,Store_9435,40815.6,Small,High,10,5,945.55,3,Offline,37,8559.58,1693.61,9754.89,Downtown
9437,Store_9436,31041.1,Mid,Mid,10,6,1971.64,1,Online,67,5050.19,4965.14,12755.3,Downtown
9438,Store_9437,49367.6,Mid,Low,8,1,643.99,1,Offline,79,4023.07,6185.99,14706.6,Outskirts
9439,Store_9438,49970.1,Mid,High,3,10,1630.06,1,Offline,34,9454.48,6960.13,7142.98,Outskirts
9440,Store_9439,12681.4,Small,Mid,3,4,290.29,1,Online,28,6468.28,3863.31,16880.2,Downtown
9441,Store_9440,15313.6,Mid,High,10,3,1600.93,3,Offline,0,2296.8,1072.65,16619.2,Downtown
9442,Store_9441,94257.5,Mid,Low,1,5,370.4,1,Offline,25,8556.52,5108.0,12898.7,Downtown
9443,Store_9442,45650.9,Small,High,7,7,527.55,1,Online,12,2438.98,8102.72,5871.91,Outskirts
9444,Store_9443,29048.7,Mid,High,5,3,374.08,3,Offline,34,3622.28,7608.86,10838.0,Downtown
9445,Store_9444,81713.7,Mid,Mid,1,9,55.91,2,Online,62,5252.4,7563.17,9962.3,Outskirts
9446,Store_9445,1011.39,Small,Mid,10,7,1174.56,3,Online,48,9006.12,748.97,15811.9,Downtown
9447,Store_9446,42822.6,Mid,Mid,5,8,711.81,2,Offline,20,4224.21,4778.39,2780.63,Outskirts
9448,Store_9447,55597.3,Mid,Low,9,2,873.66,2,Online,100,7492.34,7414.23,5222.09,Downtown
9449,Store_9448,37032.0,Small,High,10,4,1957.63,3,Offline,4,2966.66,3350.4,16560.9,Outskirts
9450,Store_9449,76155.9,Mid,High,4,5,1093.99,1,Offline,37,7399.08,5642.13,8554.07,Downtown
9451,Store_9450,83933.4,Mid,Low,10,5,740.4,2,Offline,95,2942.42,6014.06,9715.95,Downtown
9452,Store_9451,50592.2,Small,High,4,1,503.5,3,Offline,12,339.14,7503.33,7685.46,Outskirts
9453,Store_9452,97082.0,Mid,Mid,7,3,1305.49,1,Online,94,6707.32,5291.57,11540.6,Downtown
9454,Store_9453,27658.3,Small,High,9,0,736.66,3,Offline,36,6276.51,480.18,8187.74,Outskirts
9455,Store_9454,89891.4,Small,Mid,9,8,704.01,1,Offline,92,8418.34,4736.32,15250.5,Outskirts
9456,Store_9455,8283.78,Small,Low,7,3,720.27,3,Online,71,4531.59,1271.45,11460.4,Downtown
9457,Store_9456,82183.4,Small,High,7,8,1637.65,3,Online,18,910.91,8494.44,14253.3,Outskirts
9458,Store_9457,46135.2,Large,High,6,8,1984.38,3,Offline,57,5716.17,1316.2,11146.2,Outskirts
9459,Store_9458,57157.2,Small,Low,8,6,1677.98,1,Online,77,3813.07,5808.14,8284.56,Outskirts
9460,Store_9459,93048.9,Mid,Mid,3,9,677.34,1,Online,96,4820.11,5096.25,10536.6,Outskirts
9461,Store_9460,53329.1,Small,High,4,8,1405.6,1,Online,70,3151.1,4449.86,3326.44,Outskirts
9462,Store_9461,87295.2,Small,Low,4,4,1650.46,3,Online,5,7949.81,7896.98,10021.9,Outskirts
9463,Store_9462,14687.9,Small,High,6,2,836.55,1,Offline,23,2100.4,3119.05,16007.2,Downtown
9464,Store_9463,14785.4,Mid,Mid,3,2,889.92,2,Offline,84,3904.49,4298.24,15371.8,Downtown
9465,Store_9464,92027.5,Mid,Mid,9,0,1846.31,2,Offline,93,6235.47,3420.1,9104.2,Downtown
9466,Store_9465,54113.2,Mid,High,8,1,735.39,2,Online,6,1251.33,3965.71,14550.3,Outskirts
9467,Store_9466,56476.3,Mid,Mid,3,7,1090.24,2,Offline,8,6379.78,9085.81,10980.9,Outskirts
9468,Store_9467,45602.3,Small,High,0,4,1828.07,2,Online,96,1186.92,6774.23,2439.76,Downtown
9469,Store_9468,44894.8,Large,Mid,3,1,1457.78,1,Offline,100,1796.03,8811.13,16772.0,Outskirts
9470,Store_9469,6839.36,Mid,High,4,10,1565.84,3,Online,31,2626.84,3479.13,16253.4,Downtown
9471,Store_9470,86149.9,Mid,Mid,6,0,517.17,1,Offline,26,5299.2,8373.26,11192.4,Downtown
9472,Store_9471,12915.3,Large,Mid,10,8,301.58,1,Online,33,8828.83,4077.18,9864.99,Downtown
9473,Store_9472,3512.33,Small,Mid,1,1,828.62,2,Online,17,5523.15,2153.43,7526.05,Downtown
9474,Store_9473,71573.4,Mid,High,3,7,496.61,1,Online,12,2586.13,8870.18,14044.4,Downtown
9475,Store_9474,75552.4,Small,High,5,8,122.1,3,Offline,17,3804.79,3649.56,9551.92,Outskirts
9476,Store_9475,99053.2,Mid,Low,7,10,1524.15,3,Online,60,2050.41,2011.62,6806.32,Outskirts
9477,Store_9476,82852.0,Small,Low,0,10,1294.43,2,Offline,8,9271.17,3976.42,9082.35,Outskirts
9478,Store_9477,13734.5,Large,Mid,6,9,1176.22,1,Online,29,2793.05,4943.35,13195.7,Downtown
9479,Store_9478,57135.9,Small,Mid,9,2,1489.75,3,Online,60,2404.69,3685.74,6030.74,Outskirts
9480,Store_9479,79338.2,Large,Low,0,6,1464.58,3,Online,92,3001.35,7197.17,10899.3,Downtown
9481,Store_9480,68586.1,Small,Mid,1,8,960.42,1,Online,86,2375.31,5746.39,2797.02,Outskirts
9482,Store_9481,77112.2,Large,Low,5,1,481.04,2,Offline,31,5966.58,252.36,7615.35,Outskirts
9483,Store_9482,41410.2,Large,High,0,0,436.66,3,Online,33,3381.49,6613.95,8109.71,Downtown
9484,Store_9483,64789.9,Small,Mid,7,9,354.34,1,Offline,11,9268.2,3030.95,13308.0,Outskirts
9485,Store_9484,16211.6,Mid,High,6,9,765.66,2,Offline,86,5682.63,2591.49,6583.07,Downtown
9486,Store_9485,22726.5,Small,Mid,9,7,1424.65,2,Online,43,149.26,7283.67,15072.4,Downtown
9487,Store_9486,36811.5,Large,Mid,3,9,305.43,1,Online,41,9472.87,4957.51,12141.0,Outskirts
9488,Store_9487,85517.3,Large,Mid,1,6,729.7,1,Online,75,2043.21,7503.78,6724.24,Outskirts
9489,Store_9488,93306.6,Mid,Mid,6,2,464.78,2,Offline,72,746.4,1816.92,15121.6,Outskirts
9490,Store_9489,32957.0,Small,High,7,2,612.0,2,Online,15,5039.35,382.94,8031.14,Downtown
9491,Store_9490,50086.4,Small,Low,2,8,242.79,1,Offline,77,1346.51,3485.73,9777.35,Outskirts
9492,Store_9491,99054.2,Mid,Low,0,3,1020.14,2,Online,63,3983.46,739.85,6973.52,Outskirts
9493,Store_9492,64103.0,Mid,Low,4,9,179.55,3,Offline,21,9124.53,9317.49,17330.5,Outskirts
9494,Store_9493,1594.34,Small,Mid,7,3,1588.41,3,Online,25,6843.4,6424.31,9975.14,Downtown
9495,Store_9494,15734.8,Mid,Mid,0,1,1460.71,1,Offline,59,1373.42,8646.34,10029.6,Downtown
9496,Store_9495,42276.5,Mid,Low,0,7,748.07,2,Online,35,6469.76,1575.41,14480.5,Downtown
9497,Store_9496,58629.8,Mid,Mid,3,6,378.55,1,Offline,40,9087.71,3295.41,13797.2,Downtown
9498,Store_9497,28238.6,Small,High,2,2,856.78,2,Offline,83,7027.07,273.66,18801.6,Outskirts
9499,Store_9498,76127.1,Mid,Low,9,3,1701.97,2,Online,32,7632.21,8390.86,9273.4,Outskirts
9500,Store_9499,68813.5,Large,Mid,5,0,1259.52,1,Offline,51,8822.06,8863.49,10517.2,Downtown
9501,Store_9500,95804.6,Large,High,4,8,983.91,1,Online,71,2160.66,9097.41,17938.3,Downtown
9502,Store_9501,39541.8,Small,Mid,10,7,1055.26,2,Offline,80,3963.42,5712.07,12884.3,Outskirts
9503,Store_9502,63607.2,Mid,High,10,8,231.73,1,Online,59,4316.08,3708.87,11850.2,Downtown
9504,Store_9503,72465.7,Small,Low,0,0,597.59,1,Online,65,1558.28,7863.69,5370.6,Downtown
9505,Store_9504,76395.6,Mid,High,5,5,196.86,3,Offline,17,7545.3,2443.5,18559.2,Downtown
9506,Store_9505,48823.4,Large,Mid,8,3,512.25,1,Offline,0,3570.34,7516.62,9282.51,Outskirts
9507,Store_9506,50489.5,Mid,Low,8,1,959.71,3,Offline,58,4536.05,4943.61,1628.53,Downtown
9508,Store_9507,40616.2,Small,Low,2,6,746.2,3,Online,55,4123.45,3778.89,7307.85,Outskirts
9509,Store_9508,16814.2,Mid,High,9,2,1088.69,3,Online,97,6392.36,2998.29,14691.2,Downtown
9510,Store_9509,59764.8,Mid,High,0,8,1276.15,3,Online,38,4305.32,9770.98,7420.69,Downtown
9511,Store_9510,48144.9,Small,Mid,2,2,644.2,3,Offline,45,6526.25,9041.97,7160.47,Downtown
9512,Store_9511,42811.5,Small,Mid,7,2,1937.06,1,Online,82,8455.37,7686.59,5141.24,Outskirts
9513,Store_9512,89345.0,Small,Low,3,0,370.51,3,Online,83,8141.29,5925.13,12735.1,Outskirts
9514,Store_9513,17075.0,Mid,Mid,1,5,491.63,2,Online,19,4349.32,5644.83,14022.7,Downtown
9515,Store_9514,74804.2,Small,Low,8,3,647.06,2,Offline,74,7407.44,4694.91,2628.68,Outskirts
9516,Store_9515,46980.7,Small,Mid,7,7,778.85,3,Offline,16,7693.92,3377.76,11409.0,Downtown
9517,Store_9516,80376.2,Mid,Mid,2,6,345.21,1,Offline,92,1419.77,9193.55,4170.06,Outskirts
9518,Store_9517,69286.1,Small,Low,10,2,50.37,2,Online,77,2045.93,6704.58,14796.8,Outskirts
9519,Store_9518,83817.8,Mid,High,1,10,1183.19,3,Offline,27,9579.51,9745.45,10795.8,Outskirts
9520,Store_9519,59267.6,Mid,Low,10,4,772.17,2,Online,50,3091.31,160.74,7396.45,Downtown
9521,Store_9520,40200.4,Small,Low,3,3,1266.33,1,Offline,22,3082.38,8299.99,9517.01,Downtown
9522,Store_9521,91193.9,Small,Mid,4,6,1559.47,1,Online,31,2317.12,1860.63,7828.83,Outskirts
9523,Store_9522,91181.2,Small,Low,0,0,417.82,3,Offline,22,5133.53,8715.32,13510.1,Outskirts
9524,Store_9523,3093.97,Large,High,7,10,1535.3,3,Offline,25,3602.19,9998.9,16330.8,Downtown
9525,Store_9524,14255.0,Mid,High,5,8,1036.36,1,Offline,28,6914.67,5994.51,16887.7,Outskirts
9526,Store_9525,34735.1,Small,Mid,7,3,1590.11,3,Online,98,4722.22,4162.62,6890.68,Outskirts
9527,Store_9526,77774.2,Mid,High,4,8,1088.23,2,Online,18,4820.92,8219.0,15636.4,Outskirts
9528,Store_9527,52085.6,Small,Mid,6,2,1097.14,3,Online,74,3547.24,5302.18,9308.43,Downtown
9529,Store_9528,68265.8,Large,Mid,6,4,833.83,3,Online,96,4839.09,5438.47,9534.9,Downtown
9530,Store_9529,12909.1,Mid,Mid,1,8,1387.86,1,Online,16,6770.99,8856.48,7647.2,Downtown
9531,Store_9530,71691.2,Mid,Low,3,5,1214.41,2,Offline,71,9801.75,7649.18,9596.39,Downtown
9532,Store_9531,59164.0,Mid,High,4,10,1298.93,1,Online,95,3918.93,1026.8,5982.93,Outskirts
9533,Store_9532,35672.6,Mid,Mid,9,6,1023.22,3,Offline,20,5014.44,8708.28,15463.6,Downtown
9534,Store_9533,16711.2,Small,Mid,0,4,558.35,3,Offline,84,3771.87,3599.43,8790.9,Outskirts
9535,Store_9534,86831.1,Small,High,8,7,279.59,2,Offline,1,4320.98,917.57,5696.63,Downtown
9536,Store_9535,27048.9,Small,Low,4,6,1017.29,3,Online,10,166.94,7351.54,6686.62,Outskirts
9537,Store_9536,66013.9,Mid,Low,10,10,505.0,1,Online,28,9184.02,7539.51,7854.39,Downtown
9538,Store_9537,84135.0,Mid,Low,1,7,1586.21,3,Online,52,1443.53,1318.61,8918.88,Downtown
9539,Store_9538,67046.2,Small,High,9,0,1321.89,1,Offline,4,1679.22,6707.98,11589.7,Downtown
9540,Store_9539,53883.5,Small,Mid,1,1,570.92,3,Offline,63,1552.38,8579.0,14890.1,Downtown
9541,Store_9540,48824.0,Mid,Mid,9,4,1160.28,2,Offline,92,9045.89,7651.46,3463.53,Downtown
9542,Store_9541,44705.5,Mid,Mid,6,0,697.16,2,Online,28,3644.85,9433.81,10205.6,Downtown
9543,Store_9542,56461.1,Mid,High,3,1,1819.67,1,Offline,39,4553.19,773.78,17434.8,Downtown
9544,Store_9543,64200.4,Mid,Low,4,3,479.15,1,Online,1,7952.31,9226.48,6273.37,Outskirts
9545,Store_9544,99218.5,Small,Mid,6,6,491.26,1,Offline,71,4354.21,248.54,16734.9,Outskirts
9546,Store_9545,67040.8,Small,Mid,6,5,1650.6,2,Online,67,5818.71,8725.67,11356.1,Downtown
9547,Store_9546,72639.8,Mid,Low,6,10,167.27,1,Online,26,9548.47,9945.25,6849.27,Outskirts
9548,Store_9547,73930.1,Small,High,1,7,1930.17,3,Online,52,354.23,5665.22,17184.8,Downtown
9549,Store_9548,60196.8,Mid,Low,6,8,1948.97,3,Online,19,6358.26,5901.18,4583.12,Downtown
9550,Store_9549,50776.1,Large,Low,10,0,118.04,1,Offline,14,5556.92,3186.32,15006.0,Outskirts
9551,Store_9550,41806.0,Mid,Mid,0,8,1358.97,1,Offline,28,8317.64,3239.22,6341.37,Outskirts
9552,Store_9551,13127.7,Mid,Low,3,10,1848.36,2,Offline,63,5762.05,9814.09,2163.49,Outskirts
9553,Store_9552,32779.7,Small,Low,5,6,1039.78,2,Offline,88,691.0,6800.96,12087.9,Outskirts
9554,Store_9553,82575.5,Small,Mid,8,9,84.61,2,Online,20,7300.73,313.35,14947.4,Outskirts
9555,Store_9554,52530.1,Large,High,0,7,437.34,1,Offline,62,7934.87,1099.75,4965.64,Outskirts
9556,Store_9555,75605.3,Mid,Mid,2,2,1224.4,1,Online,5,2174.89,8951.38,13739.1,Outskirts
9557,Store_9556,94689.0,Mid,Mid,10,1,146.85,3,Online,14,3321.73,2087.98,5784.32,Downtown
9558,Store_9557,38907.6,Small,High,0,7,666.6,2,Online,45,1574.26,3986.38,9295.49,Outskirts
9559,Store_9558,12639.4,Small,Mid,5,2,1136.21,1,Offline,83,6689.32,8447.87,7984.73,Outskirts
9560,Store_9559,19227.2,Mid,High,9,6,976.49,2,Offline,6,6019.14,8025.54,8644.91,Downtown
9561,Store_9560,3887.87,Large,Mid,8,2,1690.08,2,Online,97,8009.54,1208.98,6570.8,Downtown
9562,Store_9561,12549.2,Large,High,10,9,664.22,1,Offline,81,1543.44,3134.52,6650.14,Outskirts
9563,Store_9562,81387.0,Mid,High,2,2,724.91,1,Online,20,1868.63,2917.15,14727.7,Outskirts
9564,Store_9563,47551.6,Large,Mid,1,0,1946.13,2,Online,44,757.31,245.17,12088.1,Outskirts
9565,Store_9564,8429.56,Mid,Mid,6,1,59.75,2,Online,47,1581.59,3518.54,6432.08,Downtown
9566,Store_9565,58315.8,Small,High,6,6,205.48,2,Online,20,9077.95,9317.31,18164.3,Downtown
9567,Store_9566,34640.6,Mid,Mid,9,8,981.31,3,Online,47,8899.72,502.13,11062.5,Outskirts
9568,Store_9567,29509.6,Mid,Mid,8,4,1397.98,1,Online,19,3831.55,3243.95,8018.81,Outskirts
9569,Store_9568,46847.6,Large,Mid,5,0,1922.85,2,Offline,52,1395.06,903.23,8476.13,Outskirts
9570,Store_9569,90290.1,Small,High,8,5,755.87,1,Offline,45,8869.11,720.94,7621.5,Outskirts
9571,Store_9570,21695.8,Mid,Low,6,1,1325.77,3,Offline,24,7302.38,9224.6,8021.38,Downtown
9572,Store_9571,62833.9,Mid,Mid,5,7,1676.79,1,Offline,17,1708.38,3108.87,2988.6,Outskirts
9573,Store_9572,1388.71,Large,High,3,4,1912.06,2,Online,72,6079.23,8715.42,6390.33,Downtown
9574,Store_9573,80283.6,Mid,Mid,5,8,1258.47,2,Online,18,6289.1,5778.74,12422.3,Outskirts
9575,Store_9574,44134.1,Mid,Low,10,8,1530.26,2,Offline,20,2667.99,6936.63,9865.17,Outskirts
9576,Store_9575,52041.0,Small,Low,0,9,882.49,2,Offline,97,2679.12,4265.41,6841.98,Downtown
9577,Store_9576,84046.3,Large,Mid,10,0,670.4,2,Online,2,147.08,9392.93,12661.7,Downtown
9578,Store_9577,56914.4,Small,High,7,10,1004.86,3,Online,31,2987.7,5272.62,8682.19,Outskirts
9579,Store_9578,57079.3,Large,High,7,3,1175.88,3,Online,91,451.6,4555.85,5279.28,Outskirts
9580,Store_9579,96387.1,Large,Low,0,5,1273.51,2,Offline,92,5086.91,7728.43,7503.29,Downtown
9581,Store_9580,59594.1,Small,Mid,6,6,355.93,1,Offline,13,7332.24,2713.49,9883.79,Downtown
9582,Store_9581,77271.4,Small,Mid,9,9,1283.17,2,Online,5,7477.56,5577.96,15308.8,Outskirts
9583,Store_9582,92802.1,Large,Mid,7,6,369.6,3,Online,58,7001.88,7588.87,8865.55,Downtown
